Long Lat Easting Northing Elev ObsGrav TheoreticalCorr AtmosphericCorr FreeAirCorr BougerCorr TerrCorr TCBougGrav TCBougAn
-111.569999 42.896826 453462.591208 4749515.210939 1852.408000 3189.750000 21.845220 0.863028 -34.335023 11.8941 0.587 3191.208771 -17.1012
-111.570029 42.896827 453460.184214 4749515.284431 1852.408000 3189.748000 21.845310 0.863028 -34.335023 11.8941 0.587 3191.206681 -17.1033
-111.570058 42.896827 453457.777065 4749515.359146 1852.408000 3189.746000 21.845310 0.863028 -34.335023 11.8941 0.587 3191.204681 -17.1053
-111.570088 42.896828 453455.369678 4749515.434975 1852.408000 3189.745000 21.845400 0.863028 -34.335023 11.8941 0.587 3191.203591 -17.1064
-111.570117 42.896828 453452.962134 4749515.511694 1852.408000 3189.744000 21.845400 0.863028 -34.335023 11.8941 0.587 3191.202591 -17.1074
-111.570147 42.896829 453450.554434 4749515.589414 1852.408000 3189.743000 21.845491 0.863028 -34.335023 11.8941 0.587 3191.201501 -17.1085
-111.570176 42.896830 453448.146575 4749515.667802 1852.408000 3189.743000 21.845581 0.863028 -34.335023 11.8941 0.586 3191.201410 -17.1096
-111.570206 42.896830 453445.738639 4749515.746858 1852.408000 3189.743000 21.845581 0.863028 -34.335023 11.8941 0.587 3191.201410 -17.1086
-111.570235 42.896831 453443.330543 4749515.826471 1852.408000 3189.743000 21.845671 0.863028 -34.335023 11.8941 0.586 3191.201320 -17.1097
-111.570265 42.896831 453440.922369 4749515.906419 1852.408000 3189.744000 21.845671 0.863028 -34.335023 11.8941 0.586 3191.202320 -17.1087
-111.570294 42.896832 453438.514032 4749515.986591 1852.408000 3189.746000 21.845761 0.863028 -34.335023 11.8941 0.586 3191.204230 -17.1068
-111.570324 42.896832 453436.105696 4749516.066874 1852.408000 3189.748000 21.845761 0.863028 -34.335023 11.8941 0.586 3191.206230 -17.1048
-111.570353 42.896833 453433.697279 4749516.147159 1852.408000 3189.751000 21.845852 0.863028 -34.335023 11.8941 0.586 3191.209140 -17.1019
-111.570383 42.896834 453431.288696 4749516.227224 1852.408000 3189.755000 21.845942 0.863028 -34.335023 11.8941 0.586 3191.213049 -17.098
-111.570412 42.896834 453428.880194 4749516.306956 1852.408000 3189.759000 21.845942 0.863028 -34.335023 11.8941 0.586 3191.217049 -17.094
-111.570442 42.896835 453426.471524 4749516.386135 1852.408000 3189.765000 21.846032 0.863028 -34.335023 11.8941 0.586 3191.222959 -17.088
-111.570471 42.896835 453424.062850 4749516.464760 1852.408000 3189.770000 21.846032 0.863028 -34.335023 11.8941 0.586 3191.227959 -17.083
-111.570501 42.896836 453421.654090 4749516.542608 1852.408000 3189.777000 21.846122 0.863028 -34.335023 11.8941 0.586 3191.234869 -17.0761
-111.570530 42.896836 453419.245241 4749516.619459 1852.408000 3189.784000 21.846122 0.863028 -34.335023 11.8941 0.586 3191.241869 -17.0691
-111.570560 42.896837 453416.836303 4749516.695200 1852.408000 3189.792000 21.846213 0.863028 -34.335023 11.8941 0.585 3191.249779 -17.0622
-111.570589 42.896837 453414.427357 4749516.769721 1852.408000 3189.801000 21.846213 0.863028 -34.335023 11.8941 0.585 3191.258779 -17.0532
-111.570619 42.896838 453412.018319 4749516.842799 1852.408000 3189.811000 21.846303 0.863028 -34.335023 11.8941 0.585 3191.268688 -17.0433
-111.570648 42.896838 453409.609272 4749516.914435 1852.408000 3189.821000 21.846303 0.863028 -34.335023 11.8941 0.585 3191.278688 -17.0333
-111.570678 42.896839 453407.200050 4749516.984296 1852.408000 3189.831000 21.846393 0.863028 -34.335023 11.8941 0.585 3191.288598 -17.0234
-111.570707 42.896839 453404.790814 4749517.052270 1852.408000 3189.842000 21.846393 0.863028 -34.335023 11.8941 0.585 3191.299598 -17.0124
-111.570737 42.896840 453402.381403 4749517.118358 1852.408000 3189.854000 21.846483 0.863028 -34.335023 11.8941 0.585 3191.311508 -17.0005
-111.570766 42.896840 453399.971976 4749517.182226 1852.408000 3189.865000 21.846483 0.863028 -34.335023 11.8941 0.585 3191.322508 -16.9895
-111.570796 42.896841 453397.562453 4749517.243874 1852.408000 3189.877000 21.846574 0.863028 -34.335023 11.8941 0.585 3191.334418 -16.9776
-111.570825 42.896841 453395.152750 4749517.303082 1852.408000 3189.889000 21.846574 0.863028 -34.335023 11.8941 0.584 3191.346418 -16.9666
-111.570855 42.896841 453392.743031 4749517.359847 1852.408000 3189.902000 21.846574 0.863028 -34.335023 11.8941 0.584 3191.359418 -16.9536
-111.570884 42.896842 453390.333130 4749517.413949 1852.408000 3189.914000 21.846664 0.863028 -34.335023 11.8941 0.584 3191.371328 -16.9417
-111.570914 42.896842 453387.923129 4749517.465277 1852.408000 3189.926000 21.846664 0.863028 -34.335023 11.8941 0.584 3191.383328 -16.9297
-111.570943 42.896842 453385.512945 4749517.513719 1852.408000 3189.938000 21.846664 0.863028 -34.335023 11.8941 0.584 3191.395328 -16.9177
-111.570973 42.896843 453383.102741 4749517.559274 1852.408000 3189.949000 21.846754 0.863028 -34.335023 11.8941 0.584 3191.406237 -16.9068
-111.571002 42.896843 453380.692353 4749517.601723 1852.408000 3189.960000 21.846754 0.863028 -34.335023 11.8941 0.584 3191.417237 -16.8958
-111.571032 42.896843 453378.281862 4749517.641063 1852.408000 3189.970000 21.846754 0.863028 -34.335023 11.8941 0.584 3191.427237 -16.8858
-111.571061 42.896843 453375.871187 4749517.677185 1852.408000 3189.980000 21.846754 0.863028 -34.335023 11.8941 0.584 3191.437237 -16.8758
-111.571091 42.896843 453373.460487 4749517.709866 1852.408000 3189.989000 21.846754 0.863028 -34.335023 11.8941 0.583 3191.446237 -16.8678
-111.571121 42.896844 453371.049603 4749517.739328 1852.408000 3189.998000 21.846844 0.863028 -34.335022 11.8941 0.583 3191.455147 -16.8589
-111.571150 42.896844 453368.638531 4749517.765238 1852.408000 3190.005000 21.846844 0.863028 -34.335022 11.8941 0.583 3191.462147 -16.8519
-111.571180 42.896844 453366.227436 4749517.787707 1852.408000 3190.012000 21.846844 0.863028 -34.335022 11.8941 0.583 3191.469147 -16.8449
-111.571209 42.896844 453363.816235 4749517.806513 1852.408000 3190.017000 21.846844 0.863028 -34.335022 11.8941 0.583 3191.474147 -16.8399
-111.571239 42.896844 453361.404927 4749517.821766 1852.408000 3190.022000 21.846844 0.863028 -34.335022 11.8941 0.583 3191.479147 -16.8349
-111.571268 42.896844 453358.993432 4749517.833358 1852.408000 3190.026000 21.846844 0.863028 -34.335022 11.8941 0.583 3191.483147 -16.8309
-111.571298 42.896844 453356.581911 4749517.841285 1852.408000 3190.029000 21.846844 0.863028 -34.335022 11.8941 0.582 3191.486147 -16.8289
-111.571327 42.896843 453354.170365 4749517.845438 1852.408000 3190.031000 21.846754 0.863028 -34.335023 11.8941 0.582 3191.488237 -16.8268
-111.571357 42.896843 453351.758713 4749517.845927 1852.408000 3190.032000 21.846754 0.863028 -34.335023 11.8941 0.582 3191.489237 -16.8258
-111.571386 42.896843 453349.346952 4749517.842531 1852.408000 3190.032000 21.846754 0.863028 -34.335023 11.8941 0.582 3191.489237 -16.8258
-111.571416 42.896843 453346.935166 4749517.835361 1852.408000 3190.031000 21.846754 0.863028 -34.335023 11.8941 0.582 3191.488237 -16.8268
-111.571445 42.896843 453344.523354 4749517.824416 1852.408000 3190.030000 21.846754 0.863028 -34.335023 11.8941 0.582 3191.487237 -16.8278
-111.571475 42.896842 453342.111516 4749517.809585 1852.408000 3190.028000 21.846664 0.863028 -34.335023 11.8941 0.582 3191.485328 -16.8297
-111.571505 42.896842 453339.699652 4749517.790979 1852.408000 3190.026000 21.846664 0.863028 -34.335023 11.8941 0.582 3191.483328 -16.8317
-111.571534 42.896842 453337.287844 4749517.768598 1852.408000 3190.023000 21.846664 0.863028 -34.335023 11.8941 0.581 3191.480328 -16.8357
-111.571564 42.896841 453334.876009 4749517.742331 1852.408000 3190.020000 21.846574 0.863028 -34.335023 11.8941 0.581 3191.477418 -16.8386
-111.571593 42.896841 453332.464231 4749517.712289 1852.408000 3190.017000 21.846574 0.863028 -34.335023 11.8941 0.581 3191.474418 -16.8416
-111.571623 42.896840 453330.052427 4749517.678472 1852.408000 3190.014000 21.846483 0.863028 -34.335023 11.8941 0.581 3191.471508 -16.8445
-111.571652 42.896840 453327.640760 4749517.640879 1852.408000 3190.012000 21.846483 0.863028 -34.335023 11.8941 0.581 3191.469508 -16.8465
-111.571682 42.896839 453325.229068 4749517.599512 1852.408000 3190.009000 21.846393 0.863028 -34.335023 11.8941 0.581 3191.466598 -16.8494
-111.571711 42.896839 453322.817433 4749517.554480 1852.408000 3190.008000 21.846393 0.863028 -34.335023 11.8941 0.581 3191.465598 -16.8504
-111.571741 42.896838 453320.405935 4749517.505672 1852.408000 3190.007000 21.846303 0.863028 -34.335023 11.8941 0.581 3191.464688 -16.8513
-111.571770 42.896838 453317.994494 4749517.453312 1852.408000 3190.006000 21.846303 0.863028 -34.335023 11.8941 0.580 3191.463688 -16.8533
-111.571800 42.896837 453315.583191 4749517.397175 1852.408000 3190.007000 21.846213 0.863028 -34.335023 11.8941 0.580 3191.464779 -16.8522
-111.571829 42.896836 453313.171947 4749517.337596 1852.408000 3190.008000 21.846122 0.863028 -34.335023 11.8941 0.580 3191.465869 -16.8511
-111.571859 42.896836 453310.760841 4749517.274353 1852.408000 3190.011000 21.846122 0.863028 -34.335023 11.8941 0.580 3191.468869 -16.8481
-111.571888 42.896835 453308.349792 4749517.207667 1852.408000 3190.015000 21.846032 0.863028 -34.335023 11.8941 0.580 3191.472959 -16.844
-111.571918 42.896834 453305.938884 4749517.137538 1852.408000 3190.021000 21.845942 0.863028 -34.335023 11.8941 0.580 3191.479049 -16.838
-111.571947 42.896833 453303.528033 4749517.063857 1852.408000 3190.027000 21.845852 0.863028 -34.335023 11.8941 0.580 3191.485140 -16.8319
-111.571977 42.896832 453301.117405 4749516.986843 1852.408000 3190.035000 21.845761 0.863028 -34.335023 11.8941 0.580 3191.493230 -16.8238
-111.572006 42.896832 453298.706754 4749516.906498 1852.408000 3190.045000 21.845761 0.863028 -34.335023 11.8941 0.579 3191.503230 -16.8148
-111.572036 42.896831 453296.296325 4749516.822822 1852.408000 3190.056000 21.845671 0.863028 -34.335023 11.8941 0.579 3191.514320 -16.8037
-111.572066 42.896830 453293.885955 4749516.735925 1852.408000 3190.068000 21.845581 0.863028 -34.335023 11.8941 0.579 3191.526410 -16.7916
-111.572095 42.896829 453291.475726 4749516.645697 1852.408000 3190.081000 21.845491 0.863028 -34.335023 11.8941 0.579 3191.539501 -16.7785
-111.572125 42.896828 453289.065558 4749516.552359 1852.408000 3190.096000 21.845400 0.863028 -34.335023 11.8941 0.579 3191.554591 -16.7634
-111.572154 42.896827 453286.655449 4749516.455802 1852.408000 3190.112000 21.845310 0.863028 -34.335023 11.8941 0.579 3191.570681 -16.7473
-111.572184 42.896826 453284.245483 4749516.356135 1852.408000 3190.129000 21.845220 0.863028 -34.335023 11.8941 0.579 3191.587771 -16.7302
-111.572213 42.896825 453281.835576 4749516.253248 1852.408000 3190.147000 21.845130 0.863028 -34.335023 11.8941 0.579 3191.605862 -16.7121
-111.572243 42.896824 453279.425730 4749516.147363 1852.408000 3190.166000 21.845039 0.863028 -34.335023 11.8941 0.578 3191.624952 -16.694
-111.572272 42.896822 453277.015946 4749516.038480 1852.408000 3190.186000 21.844859 0.863028 -34.335023 11.8941 0.578 3191.645132 -16.6739
-111.572302 42.896821 453274.606141 4749515.926599 1852.408000 3190.206000 21.844769 0.863028 -34.335023 11.8941 0.578 3191.665223 -16.6538
-111.572331 42.896820 453272.196478 4749515.811609 1852.408000 3190.226000 21.844679 0.863028 -34.335023 11.8941 0.578 3191.685313 -16.6337
-111.572361 42.896819 453269.786795 4749515.693733 1852.408000 3190.246000 21.844588 0.863028 -34.335023 11.8941 0.578 3191.705403 -16.6136
-111.572390 42.896818 453267.377092 4749515.572859 1852.408000 3190.267000 21.844498 0.863028 -34.335023 11.8941 0.578 3191.726493 -16.5925
-111.572420 42.896816 453264.967450 4749515.449098 1852.408000 3190.287000 21.844318 0.863028 -34.335023 11.8941 0.578 3191.746674 -16.5723
-111.572449 42.896815 453262.557789 4749515.322451 1852.408000 3190.307000 21.844227 0.863028 -34.335023 11.8941 0.577 3191.766764 -16.5532
-111.572479 42.896814 453260.148109 4749515.193028 1852.408000 3190.326000 21.844137 0.863028 -34.335023 11.8941 0.577 3191.785854 -16.5341
-111.572508 42.896812 453257.738410 4749515.060720 1852.408000 3190.344000 21.843957 0.863028 -34.335023 11.8941 0.577 3191.804035 -16.516
-111.572538 42.896811 453255.328609 4749514.925636 1852.408000 3190.362000 21.843866 0.863028 -34.335023 11.8941 0.577 3191.822125 -16.4979
-111.572567 42.896810 453252.918790 4749514.787777 1852.408000 3190.378000 21.843776 0.863028 -34.335023 11.8941 0.577 3191.838215 -16.4818
-111.572597 42.896808 453250.508952 4749514.647254 1852.408000 3190.394000 21.843596 0.863028 -34.335023 11.8941 0.577 3191.854396 -16.4656
-111.572626 42.896807 453248.098934 4749514.504179 1852.408000 3190.408000 21.843505 0.863028 -34.335023 11.8941 0.577 3191.868486 -16.4515
-111.572656 42.896805 453245.688897 4749514.358439 1852.408000 3190.421000 21.843325 0.863028 -34.335023 11.8941 0.577 3191.881666 -16.4383
-111.572685 42.896804 453243.278761 4749514.210147 1852.408000 3190.432000 21.843235 0.863028 -34.335023 11.8941 0.577 3191.892757 -16.4272
-111.572715 42.896802 453240.868527 4749514.059302 1852.408000 3190.441000 21.843054 0.863028 -34.335023 11.8941 0.577 3191.901937 -16.4181
-111.572744 42.896801 453238.458113 4749513.906238 1852.408000 3190.449000 21.842964 0.863028 -34.335023 11.8941 0.577 3191.910027 -16.41
-111.572774 42.896799 453236.047601 4749513.750732 1852.408000 3190.456000 21.842784 0.863028 -34.335023 11.8941 0.576 3191.917208 -16.4038
-111.572803 42.896798 453233.636911 4749513.593008 1852.408000 3190.460000 21.842693 0.863028 -34.335023 11.8941 0.576 3191.921298 -16.3997
-111.572833 42.896796 453231.226124 4749513.433175 1852.408000 3190.463000 21.842513 0.863028 -34.335023 11.8941 0.576 3191.924479 -16.3965
-111.572862 42.896795 453228.815160 4749513.271234 1852.408000 3190.465000 21.842423 0.863028 -34.335023 11.8941 0.576 3191.926569 -16.3944
-111.572892 42.896793 453226.404020 4749513.107407 1852.408000 3190.465000 21.842242 0.863028 -34.335023 11.8941 0.576 3191.926749 -16.3943
-111.572921 42.896791 453223.992702 4749512.941584 1852.408000 3190.463000 21.842062 0.863028 -34.335023 11.8941 0.576 3191.924930 -16.3961
-111.572951 42.896790 453221.581210 4749512.774096 1852.408000 3190.460000 21.841971 0.863028 -34.335023 11.8941 0.576 3191.922020 -16.399
-111.572980 42.896788 453219.169543 4749512.604945 1852.408000 3190.456000 21.841791 0.863028 -34.335023 11.8941 0.576 3191.918200 -16.4028
-111.573010 42.896786 453216.757701 4749512.434130 1852.408000 3190.450000 21.841610 0.863028 -34.335023 11.8941 0.576 3191.912381 -16.4086
-111.573039 42.896785 453214.345605 4749512.261985 1852.408000 3190.443000 21.841520 0.863028 -34.335023 11.8941 0.576 3191.905471 -16.4155
-111.573069 42.896783 453211.933337 4749512.088510 1852.408000 3190.436000 21.841340 0.863028 -34.335023 11.8941 0.576 3191.898652 -16.4223
-111.573098 42.896781 453209.520896 4749511.913815 1852.408000 3190.427000 21.841159 0.863028 -34.335023 11.8941 0.576 3191.889832 -16.4312
-111.573128 42.896779 453207.108285 4749511.738011 1852.408000 3190.418000 21.840979 0.863028 -34.335023 11.8941 0.576 3191.881013 -16.44
-111.573157 42.896778 453204.695422 4749511.561210 1852.408000 3190.408000 21.840889 0.863028 -34.335023 11.8941 0.576 3191.871103 -16.4499
-111.573187 42.896776 453202.282472 4749511.383634 1852.408000 3190.398000 21.840708 0.863028 -34.335023 11.8941 0.576 3191.861283 -16.4597
-111.573217 42.896774 453199.869190 4749511.205283 1852.408000 3190.388000 21.840528 0.863028 -34.335023 11.8941 0.576 3191.851464 -16.4695
-111.573246 42.896772 453197.455821 4749511.026157 1852.408000 3190.378000 21.840347 0.863028 -34.335023 11.8941 0.576 3191.841644 -16.4794
-111.573276 42.896771 453195.042285 4749510.846588 1852.408000 3190.368000 21.840257 0.863028 -34.335023 11.8941 0.575 3191.831734 -16.4903
-111.573305 42.896769 453192.628501 4749510.666577 1852.408000 3190.358000 21.840076 0.863028 -34.335023 11.8941 0.575 3191.821915 -16.5001
-111.573335 42.896767 453190.214634 4749510.486235 1852.408000 3190.349000 21.839896 0.863028 -34.335023 11.8941 0.575 3191.813095 -16.5089
-111.573364 42.896765 453187.800519 4749510.305673 1852.408000 3190.341000 21.839715 0.863028 -34.335023 11.8941 0.575 3191.805276 -16.5167
-111.573394 42.896764 453185.386323 4749510.125113 1852.408000 3190.333000 21.839625 0.863028 -34.335023 11.8941 0.575 3191.797366 -16.5246
-111.573423 42.896762 453182.971880 4749509.944333 1852.408000 3190.325000 21.839445 0.863028 -34.335023 11.8941 0.575 3191.789547 -16.5325
-111.573453 42.896760 453180.557439 4749509.763776 1852.408000 3190.319000 21.839264 0.863028 -34.335023 11.8941 0.575 3191.783727 -16.5383
-111.573483 42.896758 453178.142753 4749509.583332 1852.408000 3190.313000 21.839084 0.863028 -34.335023 11.8941 0.575 3191.777908 -16.5441
-111.573512 42.896756 453175.727988 4749509.403223 1852.408000 3190.309000 21.838903 0.863028 -34.335023 11.8941 0.575 3191.774088 -16.5479
-111.573542 42.896755 453173.313061 4749509.223449 1852.408000 3190.306000 21.838813 0.863028 -34.335023 11.8941 0.575 3191.771178 -16.5508
-111.573571 42.896753 453170.898138 4749509.044121 1852.408000 3190.303000 21.838633 0.863028 -34.335023 11.8941 0.575 3191.768359 -16.5536
-111.573601 42.896751 453168.482974 4749508.865461 1852.408000 3190.302000 21.838452 0.863028 -34.335023 11.8941 0.575 3191.767539 -16.5545
-111.573630 42.896749 453166.067814 4749508.687357 1852.408000 3190.301000 21.838272 0.863028 -34.335023 11.8941 0.575 3191.766720 -16.5553
-111.573660 42.896748 453163.652495 4749508.510032 1852.408000 3190.302000 21.838181 0.863028 -34.335023 11.8941 0.575 3191.767810 -16.5542
-111.573689 42.896746 453161.237101 4749508.333597 1852.408000 3190.303000 21.838001 0.863028 -34.335023 11.8941 0.575 3191.768990 -16.553
-111.573719 42.896744 453158.821631 4749508.158052 1852.408000 3190.306000 21.837820 0.863028 -34.335023 11.8941 0.574 3191.772171 -16.5508
-111.573749 42.896743 453156.406086 4749507.983508 1852.408000 3190.309000 21.837730 0.863028 -34.335023 11.8941 0.574 3191.775261 -16.5477
-111.573778 42.896741 453153.990468 4749507.810186 1852.408000 3190.313000 21.837550 0.863028 -34.335023 11.8941 0.574 3191.779442 -16.5436
-111.573808 42.896739 453151.574693 4749507.637977 1852.408000 3190.317000 21.837369 0.863028 -34.335023 11.8941 0.574 3191.783622 -16.5394
-111.573837 42.896737 453149.158929 4749507.467213 1852.408000 3190.322000 21.837189 0.863028 -34.335023 11.8941 0.574 3191.788803 -16.5342
-111.573867 42.896736 453146.743010 4749507.297783 1852.408000 3190.327000 21.837099 0.863028 -34.335023 11.8941 0.574 3191.793893 -16.5291
-111.573896 42.896734 453144.327020 4749507.129909 1852.408000 3190.332000 21.836918 0.863028 -34.335023 11.8941 0.574 3191.799073 -16.5239
-111.573926 42.896732 453141.910877 4749506.963592 1852.408000 3190.338000 21.836738 0.863028 -34.335023 11.8941 0.574 3191.805254 -16.5177
-111.573956 42.896731 453139.494746 4749506.799052 1852.408000 3190.344000 21.836647 0.863028 -34.335023 11.8941 0.574 3191.811344 -16.5117
-111.573985 42.896729 453137.078382 4749506.636292 1852.408000 3190.349000 21.836467 0.863028 -34.335023 11.8941 0.574 3191.816525 -16.5065
-111.574015 42.896728 453134.661949 4749506.475309 1852.408000 3190.355000 21.836377 0.863028 -34.335023 11.8941 0.574 3191.822615 -16.5004
-111.574044 42.896726 453132.245448 4749506.316439 1852.408000 3190.360000 21.836196 0.863028 -34.335023 11.8941 0.574 3191.827795 -16.4952
-111.574074 42.896724 453129.828715 4749506.159458 1852.408000 3190.365000 21.836016 0.863028 -34.335023 11.8941 0.573 3191.832976 -16.491
-111.574104 42.896723 453127.411915 4749506.004700 1852.408000 3190.370000 21.835925 0.863028 -34.335023 11.8941 0.573 3191.838066 -16.4859
-111.574133 42.896721 453124.994885 4749505.852054 1852.408000 3190.374000 21.835745 0.863028 -34.335023 11.8941 0.573 3191.842246 -16.4818
-111.574163 42.896720 453122.577789 4749505.701741 1852.408000 3190.378000 21.835655 0.863028 -34.335023 11.8941 0.573 3191.846337 -16.4777
-111.574192 42.896718 453120.160463 4749505.553763 1852.408000 3190.381000 21.835474 0.863028 -34.335023 11.8941 0.573 3191.849517 -16.4745
-111.574222 42.896717 453117.742991 4749505.408230 1852.408000 3190.384000 21.835384 0.863028 -34.335023 11.8941 0.573 3191.852607 -16.4714
-111.574252 42.896716 453115.325290 4749505.265032 1852.408000 3190.387000 21.835294 0.863028 -34.335023 11.8941 0.573 3191.855698 -16.4683
-111.574281 42.896714 453112.907443 4749505.124500 1852.408000 3190.389000 21.835113 0.863028 -34.335023 11.8941 0.573 3191.857878 -16.4661
-111.574311 42.896713 453110.489369 4749504.986414 1852.408000 3190.391000 21.835023 0.863028 -34.335023 11.8941 0.573 3191.859968 -16.464
-111.574340 42.896711 453108.071067 4749504.850996 1852.408000 3190.392000 21.834843 0.863028 -34.335023 11.8941 0.573 3191.861149 -16.4629
-111.574370 42.896710 453105.652620 4749504.718245 1852.408000 3190.393000 21.834752 0.863028 -34.335023 11.8941 0.573 3191.862239 -16.4618
-111.574400 42.896709 453103.233865 4749504.588162 1852.408000 3190.394000 21.834662 0.863028 -34.335023 11.8941 0.573 3191.863329 -16.4607
-111.574429 42.896707 453100.814964 4749504.460746 1852.408000 3190.394000 21.834482 0.863028 -34.335023 11.8941 0.573 3191.863510 -16.4605
-111.574459 42.896706 453098.395837 4749504.336109 1852.408000 3190.395000 21.834391 0.863028 -34.335023 11.8941 0.573 3191.864600 -16.4594
-111.574488 42.896705 453095.976403 4749504.214251 1852.408000 3190.395000 21.834301 0.863028 -34.335023 11.8941 0.572 3191.864690 -16.4603
-111.574518 42.896704 453093.556825 4749504.095282 1852.408000 3190.395000 21.834211 0.863028 -34.335023 11.8941 0.572 3191.864781 -16.4602
-111.574548 42.896702 453091.136939 4749503.979093 1852.408000 3190.395000 21.834030 0.863028 -34.335023 11.8941 0.572 3191.864961 -16.46
-111.574577 42.896701 453088.716828 4749503.865793 1852.408000 3190.395000 21.833940 0.863028 -34.335023 11.8941 0.572 3191.865051 -16.4599
-111.574607 42.896700 453086.296491 4749503.755272 1852.408000 3190.395000 21.833850 0.863028 -34.335023 11.8941 0.572 3191.865141 -16.4599
-111.574637 42.896699 453083.875847 4749503.647641 1852.408000 3190.395000 21.833760 0.863028 -34.335023 11.8941 0.572 3191.865232 -16.4598
-111.574666 42.896698 453081.455059 4749503.543010 1852.408000 3190.395000 21.833669 0.863028 -34.335023 11.8941 0.572 3191.865322 -16.4597
-111.574696 42.896697 453079.033965 4749503.441270 1852.408000 3190.395000 21.833579 0.863028 -34.335023 11.8941 0.572 3191.865412 -16.4596
-111.574725 42.896696 453076.612646 4749503.342420 1852.408000 3190.394000 21.833489 0.863028 -34.335023 11.8941 0.572 3191.864502 -16.4605
-111.574755 42.896695 453074.191020 4749503.246570 1852.408000 3190.394000 21.833399 0.863028 -34.335023 11.8941 0.572 3191.864593 -16.4604
-111.574785 42.896694 453071.769170 4749503.153611 1852.408000 3190.394000 21.833308 0.863028 -34.335023 11.8941 0.572 3191.864683 -16.4603
-111.574814 42.896693 453069.347095 4749503.063763 1852.408000 3190.393000 21.833218 0.863028 -34.335023 11.8941 0.572 3191.863773 -16.4612
-111.574844 42.896692 453066.924713 4749502.976806 1852.408000 3190.393000 21.833128 0.863028 -34.335023 11.8941 0.572 3191.863863 -16.4611
-111.574874 42.896691 453064.502107 4749502.892849 1852.408000 3190.392000 21.833038 0.863028 -34.335023 11.8941 0.572 3191.862954 -16.462
-111.574903 42.896690 453062.079277 4749502.811894 1852.408000 3190.391000 21.832948 0.863028 -34.335023 11.8941 0.571 3191.862044 -16.464
-111.574933 42.896689 453059.656140 4749502.733939 1852.408000 3190.390000 21.832857 0.863028 -34.335023 11.8941 0.571 3191.861134 -16.4649
-111.574963 42.896688 453057.232697 4749502.658986 1852.408000 3190.388000 21.832767 0.863028 -34.335023 11.8941 0.571 3191.859224 -16.4668
-111.574992 42.896688 453054.809030 4749502.587145 1852.408000 3190.387000 21.832767 0.863028 -34.335023 11.8941 0.571 3191.858224 -16.4678
-111.575022 42.896687 453052.385139 4749502.518305 1852.408000 3190.384000 21.832677 0.863028 -34.335023 11.8941 0.571 3191.855315 -16.4707
-111.575052 42.896686 453049.960942 4749502.452466 1852.408000 3190.382000 21.832587 0.863028 -34.335023 11.8941 0.571 3191.853405 -16.4726
-111.575082 42.896685 453047.536438 4749502.389628 1852.408000 3190.379000 21.832496 0.863028 -34.335023 11.8941 0.571 3191.850495 -16.4755
-111.575111 42.896685 453045.111710 4749502.329791 1852.408000 3190.376000 21.832496 0.863028 -34.335023 11.8941 0.571 3191.847495 -16.4785
-111.575141 42.896684 453042.686676 4749502.272955 1852.408000 3190.372000 21.832406 0.863028 -34.335023 11.8941 0.571 3191.843585 -16.4824
-111.575171 42.896683 453040.261336 4749502.219121 1852.408000 3190.368000 21.832316 0.863028 -34.335023 11.8941 0.571 3191.839676 -16.4863
-111.575200 42.896683 453037.835770 4749502.168177 1852.408000 3190.364000 21.832316 0.863028 -34.335023 11.8941 0.571 3191.835676 -16.4903
-111.575230 42.896682 453035.409898 4749502.120233 1852.408000 3190.359000 21.832226 0.863028 -34.335023 11.8941 0.571 3191.830766 -16.4952
-111.575260 42.896682 453032.983720 4749502.075181 1852.408000 3190.355000 21.832226 0.863028 -34.335023 11.8941 0.571 3191.826766 -16.4992
-111.575289 42.896681 453030.557234 4749502.033018 1852.408000 3190.350000 21.832135 0.863028 -34.335023 11.8941 0.571 3191.821856 -16.5041
-111.575319 42.896681 453028.130442 4749501.993746 1852.408000 3190.345000 21.832135 0.863028 -34.335023 11.8941 0.571 3191.816856 -16.5091
-111.575349 42.896680 453025.703341 4749501.957142 1852.408000 3190.340000 21.832045 0.863028 -34.335023 11.8941 0.571 3191.811946 -16.5141
-111.575379 42.896680 453023.276015 4749501.923428 1852.408000 3190.336000 21.832045 0.863028 -34.335023 11.8941 0.571 3191.807946 -16.5181
-111.575408 42.896679 453020.848298 4749501.892271 1852.408000 3190.331000 21.831955 0.863028 -34.335023 11.8941 0.570 3191.803037 -16.524
-111.575438 42.896679 453018.420355 4749501.863893 1852.408000 3190.327000 21.831955 0.863028 -34.335023 11.8941 0.570 3191.799037 -16.528
-111.575468 42.896679 453015.992103 4749501.838072 1852.408000 3190.323000 21.831955 0.863028 -34.335023 11.8941 0.570 3191.795037 -16.532
-111.575498 42.896678 453013.563542 4749501.814809 1852.408000 3190.320000 21.831865 0.863028 -34.335023 11.8941 0.570 3191.792127 -16.5349
-111.575527 42.896678 453011.134671 4749501.793991 1852.408000 3190.317000 21.831865 0.863028 -34.335023 11.8941 0.570 3191.789127 -16.5379
-111.575557 42.896678 453008.705572 4749501.775620 1852.408000 3190.315000 21.831865 0.863028 -34.335023 11.8941 0.570 3191.787127 -16.5399
-111.575587 42.896677 453006.276162 4749501.759583 1852.408000 3190.313000 21.831774 0.863028 -34.335023 11.8941 0.570 3191.785217 -16.5418
-111.575617 42.896677 453003.846442 4749501.745992 1852.408000 3190.312000 21.831774 0.863028 -34.335023 11.8941 0.570 3191.784217 -16.5428
