Long Lat Easting Northing Elev ObsGrav TheoreticalCorr AtmosphericCorr FreeAirCorr BougerABCorr TerrCorr TCBougGrav TCBougAn
-111.649133 42.899260 447003.794534 4749832.199742 1885.371320 3869.800000 22.064320 0.859794 -44.505750 15.753115 0.882025 3878.23 3.07314
-111.649303 42.899260 446989.914965 4749832.306713 1885.371420 3869.760000 22.064320 0.859794 -44.505781 15.753126 0.893873 3878.2 3.045
-111.550300 42.899592 455072.953828 4749811.619202 1854.236790 3857.940000 22.094279 0.862848 -34.899292 12.420455 0.709157 3859.9 -15.2604
-111.719635 42.901758 441250.223346 4750156.470238 1859.463770 3880.100000 22.289738 0.862335 -36.512067 12.982555 0.793728 3883 7.83884
-111.719805 42.901925 441236.502790 4750175.133629 1859.463900 3880.050000 22.304808 0.862335 -36.512107 12.982569 0.788272 3882.93 7.76834
-111.612972 42.904425 449960.235671 4750383.625074 1854.182510 3863.940000 22.530408 0.862853 -34.882539 12.414613 0.74204 3865.48 -9.67456
-111.888151 42.906258 427498.082080 4750787.627098 1792.137380 3901.100000 22.695819 0.868960 -15.738301 5.662037 2.44419 3891.79 16.6366
-111.888311 42.906258 427485.020352 4750787.764876 1792.137010 3901.070000 22.695819 0.868960 -15.738186 5.661996 2.44995 3891.77 16.6122
-111.994655 42.906590 418804.285747 4750921.691419 1652.370890 3920.600000 22.725779 0.882815 27.389163 -10.092085 1.77911 3883.24 8.08207
-111.530629 42.906592 456683.781763 4750578.643283 1857.485600 3866.100000 22.725959 0.862529 -35.901702 12.769949 0.945751 3868.31 -6.84293
-111.994815 42.906590 418791.224035 4750921.845698 1652.370990 3920.600000 22.725779 0.882815 27.389132 -10.092073 1.78192 3883.24 8.0849
-111.530799 42.906592 456669.903894 4750578.730678 1857.485320 3866.140000 22.725959 0.862529 -35.901615 12.769919 0.93799 3868.35 -6.81074
-111.970644 42.908257 420766.491430 4751083.936069 1635.297540 3918.400000 22.876210 0.884517 32.657644 -12.068080 2.26183 3878.08 2.92357
-111.970814 42.908257 420752.613748 4751084.096051 1635.297300 3918.430000 22.876210 0.884518 32.657718 -12.068108 2.2334 3878.08 2.9251
-111.560630 42.909258 454236.714921 4750890.550800 1852.157010 3863.900000 22.966542 0.863052 -34.257569 12.196508 0.674224 3864.53 -10.6252
-111.818479 42.910093 433189.776955 4751155.733036 2045.250640 3850.560000 23.041894 0.844222 -93.833767 32.282564 2.58703 3892.5 17.3435
-111.529139 42.911593 456808.904414 4751133.220221 1858.004060 3866.300000 23.177257 0.862478 -36.061667 12.825686 1.12542 3868.35 -6.81038
-111.529139 42.911593 456808.904414 4751133.220221 1858.004060 3866.280000 23.177257 0.862478 -36.061667 12.825686 1.12542 3868.33 -6.83038
-111.739476 42.911760 439640.210590 4751281.190967 1846.650620 3883.100000 23.192327 0.863593 -32.558573 11.602786 0.71436 3882.44 7.28441
-111.739476 42.911760 439640.210590 4751281.190967 1846.650620 3883.140000 23.192327 0.863593 -32.558573 11.602786 0.71436 3882.48 7.32441
-111.637633 42.912760 447954.053701 4751324.155681 1852.098410 3874.710000 23.282569 0.863058 -34.239485 12.190196 0.639687 3874.98 -0.177534
-111.802478 42.915593 434501.686139 4751753.921139 1972.467770 3866.310000 23.538227 0.851288 -71.378305 24.878673 1.80863 3891.93 16.7743
-111.002446 42.918097 499800.328827 4751719.659852 1793.690480 3865.710000 23.764196 0.868807 -16.217517 5.832873 3.14312 3856.34 -18.8146
-111.449127 42.918261 463343.889843 4751835.770130 1965.472020 3847.500000 23.778996 0.851970 -69.219885 24.156403 2.30066 3871.94 -3.21988
-111.322463 42.918263 473681.723439 4751788.491530 2016.345270 3822.600000 23.779176 0.847024 -84.915765 29.366246 1.84002 3857.06 -18.0996
-111.449127 42.918261 463343.889843 4751835.770130 1965.472020 3847.510000 23.778996 0.851970 -69.219885 24.156403 2.30066 3871.95 -3.20988
-111.322463 42.918263 473681.723439 4751788.491530 2016.345270 3822.650000 23.779176 0.847024 -84.915765 29.366246 1.84002 3857.11 -18.0496
-111.510969 42.919424 458297.356138 4751993.669141 1912.254220 3860.690000 23.883949 0.857163 -52.800243 18.600759 0.787102 3872.65 -2.5072
-111.480638 42.919760 460773.026724 4752016.414293 1925.809010 3859.500000 23.914271 0.855838 -56.982430 20.026086 1.23608 3874.63 -0.52301
-111.480798 42.919928 460760.074434 4752035.144529 1925.809160 3859.530000 23.929432 0.855838 -56.982476 20.026102 1.26212 3874.67 -0.4821
-111.789478 42.922925 435570.422688 4752558.088150 1877.677280 3882.060000 24.199895 0.860548 -42.131767 14.933002 0.998536 3886.92 11.7609
-111.257462 42.923260 478988.610976 4752325.151162 2128.576100 3812.730000 24.230127 0.836177 -119.540911 40.512685 1.88388 3870.25 -4.90884
-111.022457 42.924764 498167.299629 4752460.311753 1784.691940 3873.400000 24.365856 0.869694 -13.440941 4.841772 3.4017 3861.9 -13.2523
-111.022457 42.924928 498167.304343 4752478.522990 1784.691960 3873.400000 24.380656 0.869694 -13.440947 4.841775 3.39368 3861.88 -13.2751
-111.787478 42.926259 435737.112732 4752926.791333 1856.371050 3885.210000 24.500773 0.862639 -35.557792 12.650096 0.847599 3885.33 10.1702
-111.787478 42.926423 435737.283084 4752945.003103 1856.371260 3885.210000 24.515573 0.862639 -35.557856 12.650119 0.84355 3885.31 10.1514
-111.760477 42.926591 437940.892557 4752943.399162 1849.663960 3889.140000 24.530734 0.863297 -33.488326 11.927841 0.683462 3887.72 12.5595
-111.004117 42.926596 499664.061282 4752663.426958 1791.293930 3865.100000 24.531185 0.869043 -15.478040 5.569221 3.05192 3854.4 -20.7584
-111.985645 42.928257 419567.984827 4753319.120118 1643.824160 3928.100000 24.681084 0.883667 30.026485 -11.079845 2.08014 3887.44 12.279
-111.985815 42.928257 419554.111629 4753319.282582 1643.824010 3928.050000 24.681084 0.883667 30.026532 -11.079862 2.06841 3887.37 12.2173
-111.550130 42.930258 455109.069711 4753216.876949 1857.763070 3872.100000 24.861667 0.862502 -35.987294 12.799780 2.58023 3873.87 -1.28842
-111.646133 42.932760 447277.268772 4753550.491375 1851.833690 3877.000000 25.087464 0.863084 -34.157789 12.161678 0.649888 3875.42 0.264618
-111.646133 42.932924 447277.408529 4753568.703090 1851.834080 3877.030000 25.102265 0.863084 -34.157909 12.161720 0.647248 3875.43 0.277256
-111.759137 42.933259 438056.925222 4753682.876168 1847.273610 3887.900000 25.132498 0.863532 -32.750779 11.670018 0.658051 3885.37 10.2129
-111.759137 42.933423 438057.089459 4753701.087952 1847.273850 3887.960000 25.147298 0.863532 -32.750853 11.670044 0.668009 3885.43 10.268
-111.665144 42.933759 445726.924093 4753673.509641 1884.832170 3873.100000 25.177622 0.859847 -44.339360 15.695721 0.73193 3878.16 3.0008
-111.665304 42.933759 445713.868258 4753673.612819 1884.832180 3873.100000 25.177622 0.859847 -44.339363 15.695722 0.738048 3878.16 3.00692
-111.589471 42.934092 451901.774377 4753664.354863 1864.417890 3871.000000 25.207674 0.861849 -38.040620 13.514342 1.35807 3872.54 -2.61848
-111.589471 42.934092 451901.774377 4753664.354863 1864.417890 3870.980000 25.207674 0.861849 -38.040620 13.514342 1.35807 3872.52 -2.63848
-111.719136 42.935090 441322.654703 4753857.540384 1857.020300 3883.100000 25.297741 0.862575 -35.758109 12.719919 0.860109 3882.56 7.40613
-111.719306 42.935090 441308.783151 4753857.658911 1857.020090 3883.100000 25.297741 0.862575 -35.758044 12.719897 0.855287 3882.56 7.40127
-111.285633 42.936595 476694.608739 4753813.437807 2016.709260 3829.210000 25.433564 0.846988 -85.028027 29.403167 1.36476 3861.61 -13.5439
-111.285793 42.936595 476681.553662 4753813.482031 2016.709010 3829.220000 25.433564 0.846988 -85.027950 29.403142 1.35328 3861.61 -13.5455
-111.597462 42.938258 451253.086127 4754131.572856 1849.522450 3871.300000 25.583647 0.863311 -33.444653 11.912584 1.53232 3869.64 -5.51295
-111.597462 42.938258 451253.086127 4754131.572856 1849.522450 3871.280000 25.583647 0.863311 -33.444653 11.912584 1.53232 3869.62 -5.53295
-111.964655 42.939759 421295.552024 4754576.552855 1729.318300 3918.400000 25.719110 0.875170 3.645304 -1.325711 5.06033 3896.3 21.1398
-111.964655 42.939923 421295.760721 4754594.764788 1729.318830 3918.390000 25.733911 0.875170 3.645141 -1.325652 5.30897 3896.52 21.3638
-111.608132 42.940759 450384.497033 4754415.647313 1852.214380 3874.400000 25.809359 0.863047 -34.275244 12.202688 1.07311 3872.6 -2.55765
-111.435627 42.943259 464460.090055 4754605.915467 2003.984570 3840.600000 26.034983 0.848224 -81.102113 28.109468 2.1671 3870.57 -4.58402
-111.435797 42.943259 464446.220470 4754605.987214 2003.984160 3840.600000 26.034983 0.848224 -81.101987 28.109427 2.15757 3870.56 -4.59363
-111.688135 42.946260 443862.311273 4755076.792828 1877.762400 3878.400000 26.305823 0.860540 -42.158006 14.942088 0.901824 3881.07 5.91546
-111.688135 42.946260 443862.311273 4755076.792828 1877.762400 3878.390000 26.305823 0.860540 -42.158006 14.942088 0.901824 3881.06 5.90546
-111.032118 42.947095 497379.864945 4754940.288030 1771.695140 3875.300000 26.381183 0.870978 -9.430646 3.404800 3.36864 3859.18 -15.9728
-111.502459 42.948260 459011.019272 4755191.629127 1883.746070 3865.400000 26.486325 0.859954 -44.004234 15.580068 1.44665 3869.64 -5.51255
-111.502459 42.948260 459011.019272 4755191.629127 1883.746070 3865.410000 26.486325 0.859954 -44.004234 15.580068 1.44665 3869.65 -5.50256
-111.277453 42.948261 477366.300852 4755106.658899 2037.942130 3826.530000 26.486415 0.844929 -91.578845 31.548188 1.09666 3862.02 -13.1411
-111.559471 42.949091 454360.789086 4755313.245587 1912.730420 3863.800000 26.561323 0.857117 -52.947131 18.650952 2.94694 3875.34 0.18191
-111.559471 42.949091 454360.789086 4755313.245587 1912.730420 3863.830000 26.561323 0.857117 -52.947131 18.650952 2.94694 3875.37 0.21191
-111.349135 42.949760 471519.415824 4755294.851352 2046.848710 3824.100000 26.621701 0.844067 -94.326712 32.442872 1.22637 3861.43 -13.7244
-111.349135 42.949928 471519.492979 4755313.506985 2046.848800 3824.070000 26.636864 0.844067 -94.326740 32.442881 1.21379 3861.37 -13.7821
-111.817979 42.952924 433276.808444 4755911.618533 1870.700190 3890.190000 26.907258 0.861233 -39.978985 14.187345 1.01086 3890.95 15.7895
-111.638803 42.953924 447893.232591 4755896.129968 1854.001390 3874.000000 26.997510 0.862871 -34.826612 12.395116 0.723647 3871.02 -4.13649
-111.012457 42.954931 498983.887275 4755810.045206 1777.004350 3865.600000 27.088394 0.870453 -11.068855 3.992591 3.0562 3849.51 -25.6425
-111.922973 42.955258 424715.170230 4756259.550132 2009.265010 3865.210000 27.117907 0.847711 -82.731245 28.647069 2.3082 3895.33 20.1752
-111.623133 42.955259 449172.572274 4756034.786113 1852.242070 3877.500000 27.117997 0.863044 -34.283775 12.205670 1.29857 3874.62 -0.53528
-111.922973 42.955426 424715.374834 4756278.206279 2009.265440 3865.210000 27.133069 0.847711 -82.731377 28.647113 2.23493 3895.24 20.0868
-111.623303 42.955427 449158.843444 4756053.544805 1852.242350 3877.510000 27.133159 0.863044 -34.283861 12.205700 1.29526 3874.61 -0.54369
-111.742647 42.956590 439425.367609 4756261.724423 1839.014760 3884.600000 27.238123 0.864344 -30.202490 10.777527 0.565497 3878.22 3.05968
-111.395636 42.956591 467729.650823 4756070.285139 1956.856320 3844.500000 27.238213 0.852809 -66.561591 23.264315 2.67771 3864.09 -11.0674
-111.742807 42.956590 439412.316566 4756261.839650 1839.014670 3884.610000 27.238123 0.864344 -30.202462 10.777518 0.565723 3878.23 3.06989
-111.395796 42.956591 467716.599936 4756070.346463 1956.856120 3844.470000 27.238213 0.852809 -66.561529 23.264295 2.7151 3864.1 -11.0601
-111.687305 42.957593 443940.302417 4756334.741861 1949.381830 3864.640000 27.328647 0.853538 -64.255453 22.488095 1.5567 3881.49 6.33195
-111.814649 42.961091 433557.230740 4756815.913109 1929.609970 3878.400000 27.644354 0.855467 -58.155112 20.424506 2.09758 3891.44 16.2823
-111.720636 42.961091 441224.981515 4756745.936981 1857.654440 3885.710000 27.644354 0.862513 -35.953748 12.788102 0.772744 3882.87 7.70955
-111.814649 42.961091 433557.230740 4756815.913109 1929.609970 3878.390000 27.644354 0.855467 -58.155112 20.424506 2.09758 3891.43 16.2723
-111.720636 42.961091 441224.981515 4756745.936981 1857.654440 3885.740000 27.644354 0.862513 -35.953748 12.788102 0.772744 3882.9 7.73955
-111.727476 42.962926 440668.852279 4756954.512063 1860.038550 3881.250000 27.809970 0.862279 -36.689359 13.044301 0.529251 3878.48 3.31962
-111.324124 42.966594 473566.830714 4757156.041174 2062.409500 3824.100000 28.141025 0.842561 -99.127481 33.998778 0.977061 3862.91 -12.2497
-111.297464 42.966594 475741.077262 4757148.019289 2071.248900 3822.210000 28.141025 0.841706 -101.854594 34.878542 1.08906 3862.98 -12.1812
-111.279133 42.966594 477235.973151 4757142.904396 1971.668420 3842.800000 28.141025 0.851366 -71.131590 24.796240 1.55164 3863.4 -11.7597
-111.324124 42.966594 473566.830714 4757156.041174 2062.409500 3824.110000 28.141025 0.842561 -99.127481 33.998778 0.977061 3862.92 -12.2397
-111.297464 42.966594 475741.077262 4757148.019289 2071.248900 3822.220000 28.141025 0.841706 -101.854594 34.878542 1.08906 3862.99 -12.1712
-111.279133 42.966594 477235.973151 4757142.904396 1971.668420 3842.780000 28.141025 0.851366 -71.131590 24.796240 1.55164 3863.38 -11.7797
-111.272463 42.968261 477780.539222 4757326.237089 1973.777440 3841.990000 28.291481 0.851161 -71.782286 25.013682 2.4472 3863.77 -11.3915
-111.044119 42.968594 496402.126709 4757328.186444 1759.693680 3880.900000 28.321536 0.872164 -5.727456 2.072101 3.58153 3860.69 -14.4695
-111.012457 42.968595 498984.105335 4757327.371232 1777.712450 3864.800000 28.321627 0.870383 -11.287342 4.070904 3.23204 3847.8 -27.3598
-111.044119 42.968594 496402.126709 4757328.186444 1759.693680 3880.890000 28.321536 0.872164 -5.727456 2.072101 3.58153 3860.68 -14.4795
-111.012457 42.968595 498984.105335 4757327.371232 1777.712450 3864.830000 28.321627 0.870383 -11.287342 4.070904 3.23204 3847.83 -27.3298
-111.260623 42.969760 478746.632755 4757489.640602 1960.701860 3845.300000 28.426775 0.852434 -67.748046 23.662841 3.27748 3865.09 -10.0686
-111.260793 42.969928 478732.826766 4757508.339153 1961.102040 3845.210000 28.441938 0.852395 -67.871515 23.704280 3.15079 3864.94 -10.2185
-111.505129 42.972594 458809.412053 4757895.152723 1891.802790 3866.000000 28.682561 0.859164 -46.490057 16.436908 1.05416 3869.28 -5.87309
-111.505299 42.972594 458795.549030 4757895.235972 1891.802560 3866.040000 28.682561 0.859164 -46.489986 16.436883 1.04628 3869.32 -5.84101
-111.774138 42.973260 436873.791356 4758136.054164 1828.732040 3897.600000 28.742672 0.865355 -27.029730 9.662663 0.858323 3887.95 12.7911
-111.210622 42.973262 482825.119415 4757867.127575 1926.997660 3853.800000 28.742853 0.855722 -57.349098 20.150741 7.57719 3870.69 -4.46861
-111.352465 42.973261 471258.664440 4757905.780438 1985.770620 3838.900000 28.742763 0.849994 -75.482537 26.246967 1.45722 3861.7 -13.457
-111.210792 42.973262 482811.256639 4757867.162204 1926.997490 3853.800000 28.742853 0.855722 -57.349046 20.150723 7.71313 3870.82 -4.33267
-111.375626 42.974760 469370.804246 4758080.405253 1950.606710 3846.100000 28.878058 0.853418 -64.633343 22.615444 1.83169 3861.92 -13.232
-111.180621 42.974761 485271.845902 4758027.913824 1870.925870 3863.900000 28.878148 0.861210 -40.048596 14.211493 8.73174 3870.45 -4.70506
-111.207462 42.974925 483083.256914 4758051.157854 1914.602170 3854.600000 28.892950 0.856934 -53.524606 18.848157 4.77155 3866.01 -9.14505
-111.375796 42.974924 469357.022933 4758098.678734 1950.606520 3846.070000 28.892860 0.853418 -64.633284 22.615424 1.81077 3861.86 -13.2978
-111.180791 42.974925 485258.022384 4758046.154975 1870.925850 3863.960000 28.892950 0.861210 -40.048589 14.211491 8.70026 3870.47 -4.69134
-111.044119 42.975930 496402.551079 4758142.818209 1752.488320 3880.780000 28.983659 0.872876 -3.504150 1.269318 3.21991 3858.12 -17.0331
-111.375796 42.976591 469357.847806 4758283.792964 1950.509040 3845.800000 29.043319 0.853428 -64.603206 22.605291 1.9201 3861.53 -13.6289
-111.545131 42.977259 455550.878155 4758433.551427 1891.180040 3869.300000 29.103612 0.859225 -46.297907 16.370767 2.09578 3873.08 -2.07847
-111.545131 42.977427 455550.998990 4758452.207429 1891.180160 3869.320000 29.118775 0.859225 -46.297943 16.370779 2.0561 3873.04 -2.11329
-111.524130 42.977759 457263.586642 4758478.191214 1893.289550 3868.100000 29.148741 0.859019 -46.948780 16.594754 0.939291 3871.1 -4.05341
-111.656634 42.977758 446459.452412 4758554.039464 1852.955910 3876.600000 29.148650 0.862974 -34.504010 12.282552 0.898557 3871.43 -3.72266
-111.656634 42.977926 446459.598027 4758572.695540 1852.956450 3876.570000 29.163814 0.862974 -34.504177 12.282610 0.917495 3871.41 -3.74878
-111.855971 42.978092 430206.244921 4758737.430438 1931.683150 3878.310000 29.178796 0.855265 -58.794741 20.641585 0.832033 3888.97 13.8146
-111.174121 42.978260 485802.679625 4758415.349057 1871.815470 3863.800000 29.193960 0.861123 -40.323075 14.306663 7.44151 3868.93 -6.23189
-111.757968 42.978425 438197.575637 4758697.607096 1853.947710 3890.000000 29.208852 0.862877 -34.810028 12.389338 0.625833 3884.7 9.54355
-111.821810 42.979093 432992.767041 4758820.688636 1900.015400 3886.140000 29.269145 0.858360 -49.023988 17.307765 0.886515 3890.33 15.1749
-111.044449 42.981762 496375.982111 4758790.452175 1752.687180 3881.000000 29.510045 0.872857 -3.565511 1.291501 3.03636 3857.67 -17.4838
-111.044449 42.981762 496375.982111 4758790.452175 1752.687180 3880.960000 29.510045 0.872857 -3.565511 1.291501 3.03636 3857.63 -17.5238
-111.647474 42.982591 447210.496681 4759084.943217 1895.591160 3872.000000 29.584870 0.858793 -47.658919 16.838944 0.829544 3874.92 -0.233556
-111.649134 42.983259 447075.722006 4759160.166908 1878.589700 3871.500000 29.645163 0.860459 -42.413227 15.030376 0.82662 3870.92 -4.23223
-111.044119 42.983262 496402.975838 4758957.007729 1748.987200 3880.710000 29.645434 0.873223 -2.423833 0.878521 3.02323 3856.51 -18.6507
-111.012457 42.983262 498984.341670 4758956.194281 1774.720760 3866.900000 29.645434 0.870679 -10.364223 3.739904 3.48034 3848.23 -26.9271
-111.010617 42.983262 499134.364669 4758956.177194 1774.624970 3866.300000 29.645434 0.870688 -10.334666 3.729300 3.60195 3847.73 -27.4245
-111.165791 42.983261 486482.988481 4758969.322089 1792.322480 3882.780000 29.645343 0.868941 -15.795384 5.682402 9.30257 3873.42 -1.73783
-111.044119 42.983262 496402.975838 4758957.007729 1748.987200 3880.670000 29.645434 0.873223 -2.423833 0.878521 3.02323 3856.47 -18.6907
-111.012457 42.983262 498984.341670 4758956.194281 1774.720760 3866.890000 29.645434 0.870679 -10.364223 3.739904 3.48034 3848.22 -26.9371
-111.010787 42.983262 499120.503845 4758956.178637 1774.624570 3866.250000 29.645434 0.870688 -10.334543 3.729256 3.57188 3847.65 -27.5046
-111.044119 42.984929 496403.072500 4759142.121744 1748.987240 3880.210000 29.795896 0.873223 -2.423845 0.878525 3.00833 3855.84 -19.3161
-111.776978 42.986093 436655.361980 4759563.275614 1804.257170 3903.640000 29.900958 0.867765 -19.477908 6.992712 2.84417 3889.94 14.7792
-111.568631 42.987760 453642.541633 4759612.463451 1905.796160 3869.900000 30.051422 0.857795 -50.807581 17.919200 2.32084 3875.92 0.75859
-111.568631 42.987924 453642.664712 4759630.675321 1905.796350 3869.910000 30.066225 0.857795 -50.807639 17.919220 2.26209 3875.85 0.69508
-111.739137 42.988260 439742.575207 4759776.100217 1841.878540 3886.300000 30.096552 0.864062 -31.086087 11.087298 1.95577 3879.02 3.86507
-111.452468 42.988261 463113.029415 4759610.492368 1938.845080 3853.300000 30.096643 0.854566 -61.004444 21.390235 3.73803 3867.41 -7.74687
-111.739137 42.988260 439742.575207 4759776.100217 1841.878540 3886.280000 30.096552 0.864062 -31.086087 11.087298 1.95577 3879 3.84507
-111.452468 42.988261 463113.029415 4759610.492368 1938.845080 3853.280000 30.096643 0.854566 -61.004444 21.390235 3.73803 3867.39 -7.76687
-111.165621 42.989761 486498.262285 4759691.093739 1792.332110 3882.800000 30.232033 0.868941 -15.798353 5.683462 5.75471 3869.31 -5.85049
-111.410797 42.989928 466511.129208 4759778.174642 1936.963370 3847.710000 30.247107 0.854749 -60.423866 21.193726 0.92825 3858.48 -16.681
-111.805639 42.991594 434324.559158 4760196.148710 1819.236540 3903.000000 30.397482 0.866289 -24.099856 8.629540 1.30978 3890.25 15.0919
-111.410637 42.991595 466525.075559 4759963.226708 1937.366580 3848.210000 30.397572 0.854710 -60.548268 21.235845 0.902729 3858.88 -16.2747
-111.805809 42.991594 434310.700253 4760196.281558 1819.236350 3903.000000 30.397482 0.866289 -24.099798 8.629519 1.25798 3890.2 15.0401
-111.410797 42.991595 466512.032087 4759963.290400 1937.366390 3848.160000 30.397572 0.854710 -60.548209 21.235825 0.902295 3858.83 -16.3252
-111.379126 42.991595 469093.823719 4759951.167211 1945.627910 3848.560000 30.397572 0.853904 -63.097183 22.097448 1.14424 3861.16 -13.9967
-111.727977 42.992593 440656.583280 4760249.334730 1862.296170 3886.600000 30.487653 0.862057 -37.385914 13.286707 0.563323 3881.64 6.47993
-111.727977 42.992593 440656.583280 4760249.334730 1862.296170 3886.570000 30.487653 0.862057 -37.385914 13.286707 0.563323 3881.61 6.44993
-111.375626 42.993258 469379.954994 4760134.544361 1950.541450 3845.800000 30.547677 0.853425 -64.613178 22.608660 1.41095 3859.52 -15.6358
-111.375796 42.993258 469366.096696 4760134.606253 1950.540970 3845.780000 30.547677 0.853425 -64.613030 22.608610 1.40425 3859.49 -15.6626
-111.502459 42.993594 459041.062813 4760225.847926 1912.256870 3863.900000 30.578005 0.857163 -52.800963 18.601039 2.4758 3870.85 -4.30212
-111.502459 42.993594 459041.062813 4760225.847926 1912.256870 3863.930000 30.578005 0.857163 -52.800963 18.601039 2.4758 3870.88 -4.27212
-111.608133 42.994592 450427.695191 4760393.679830 2016.119010 3849.400000 30.668086 0.847045 -84.845798 29.343294 1.29126 3876.37 1.21572
-111.608303 42.994592 450413.837067 4760393.780086 2016.118790 3849.420000 30.668086 0.847046 -84.845730 29.343271 1.27713 3876.38 1.22155
-111.150621 42.994762 487722.110425 4760244.146677 1814.337770 3877.500000 30.683431 0.866772 -22.588321 8.095190 9.33249 3871.51 -3.64801
-111.150791 42.994926 487708.284947 4760262.382988 1814.337940 3877.540000 30.698233 0.866772 -22.588373 8.095209 9.26676 3871.47 -3.68854
-111.389136 42.996592 468280.355352 4760509.796669 1939.814970 3850.100000 30.848610 0.854471 -61.303677 21.491468 0.982082 3860.9 -14.2568
-111.063950 42.996593 494787.287391 4760438.487115 1748.684950 3890.210000 30.848701 0.873252 -2.330569 0.844761 3.10613 3864.83 -10.3305
-111.044119 42.996594 496403.749771 4760437.478395 1745.690560 3881.300000 30.848791 0.873549 -1.406609 0.510116 2.97624 3855.2 -19.9595
-111.479129 42.996592 460944.803838 4760547.668183 1940.402940 3855.500000 30.848610 0.854414 -61.485087 21.552821 2.14134 3867.58 -7.57759
-111.440798 42.996592 464069.283941 4760530.576464 1936.961950 3854.800000 30.848610 0.854749 -60.423417 21.193578 1.49747 3865.53 -9.62353
-111.044119 42.996594 496403.749771 4760437.478395 1743.790560 3880.900000 30.848791 0.873737 -0.820337 0.297598 2.97624 3854.42 -20.7331
-111.389136 42.996592 468280.355352 4760509.796669 1939.814970 3850.050000 30.848610 0.854471 -61.303677 21.491468 0.982082 3860.85 -14.3068
-111.063950 42.996593 494787.287391 4760438.487115 1748.684950 3890.160000 30.848701 0.873252 -2.330569 0.844761 3.10613 3864.78 -10.3805
-111.012457 42.997761 498984.577576 4760566.258007 1761.731280 3869.800000 30.954127 0.871962 -6.356177 2.298756 3.86278 3847.64 -27.5189
-111.082460 42.998260 493278.612531 4760624.890926 1756.894620 3890.600000 30.999168 0.872440 -4.863768 1.760482 4.13808 3867.71 -7.44232
-111.082460 42.998260 493278.612531 4760624.890926 1756.894620 3890.610000 30.999168 0.872440 -4.863768 1.760482 4.13808 3867.72 -7.43232
-111.703306 42.999093 442673.752080 4760954.029461 1854.338070 3878.060000 31.074357 0.862838 -34.930455 12.431357 0.784921 3871.13 -4.0245
-111.440798 42.999926 464071.222346 4760900.809134 1941.266730 3854.970000 31.149546 0.854329 -61.751592 21.642930 0.910642 3865.69 -9.46296
-111.440628 42.999926 464085.079178 4760900.736498 1941.266890 3855.000000 31.149546 0.854329 -61.751641 21.642947 0.909104 3865.72 -9.4344
-111.085790 42.999927 493007.361540 4760810.273185 1756.896670 3891.000000 31.149637 0.872440 -4.864400 1.760710 3.47498 3867.3 -7.85552
-111.440798 42.999926 464071.222346 4760900.809134 1941.266730 3854.970000 31.149546 0.854329 -61.751592 21.642930 0.910642 3865.69 -9.46296
-111.440628 42.999926 464085.079178 4760900.736498 1941.266890 3855.000000 31.149546 0.854329 -61.751641 21.642947 0.909104 3865.72 -9.4344
-111.085790 42.999927 493007.361540 4760810.273185 1756.896670 3891.000000 31.149637 0.872440 -4.864400 1.760710 3.47498 3867.3 -7.85552
-111.089950 43.001094 492668.413690 4760940.214105 1762.699890 3891.400000 31.254974 0.871866 -6.655052 2.406445 3.36289 3868.63 -6.52861
-111.089950 43.001094 492668.413690 4760940.214105 1762.699890 3891.410000 31.254974 0.871866 -6.655052 2.406445 3.36289 3868.64 -6.51861
-111.485629 43.001593 460418.158560 4761106.058226 1950.202980 3856.100000 31.300015 0.853458 -64.508735 22.573475 1.38917 3868.98 -6.17913
-111.133120 43.001594 489149.858315 4761000.421670 1797.732910 3883.400000 31.300106 0.868408 -17.464802 6.277093 6.3504 3870.51 -4.6506
-111.485799 43.001593 460404.302079 4761106.138287 1950.202720 3856.100000 31.300015 0.853458 -64.508655 22.573448 1.43029 3869.02 -6.13806
-111.133290 43.001594 489136.001892 4761000.443496 1797.733010 3883.390000 31.300106 0.868408 -17.464833 6.277104 6.26471 3870.41 -4.74629
-111.304465 43.002093 475184.414904 4761092.198078 2026.620660 3835.600000 31.345147 0.846027 -88.085794 30.406582 2.28483 3865.06 -10.0921
-111.304465 43.002093 475184.414904 4761092.198078 2026.620660 3835.550000 31.345147 0.846027 -88.085794 30.406582 2.28483 3865.01 -10.1421
-111.725637 43.003259 440857.564534 4761432.131032 1862.325920 3886.600000 31.450395 0.862054 -37.395084 13.289900 0.684359 3880.8 5.6442
-111.725807 43.003259 440843.708293 4761432.250685 1862.325760 3886.620000 31.450395 0.862054 -37.395034 13.289883 0.683745 3880.82 5.66355
-111.653304 43.003427 446753.123735 4761402.423471 1912.345510 3868.890000 31.465559 0.857154 -52.828299 18.610382 0.675618 3873.18 -1.98187
-111.716966 43.004258 441565.178619 4761537.003825 1857.435890 3882.900000 31.540569 0.862534 -35.886277 12.764605 0.760384 3876.1 0.947021
-111.716966 43.004426 441565.337708 4761555.660025 1857.436340 3882.960000 31.555733 0.862534 -35.886416 12.764653 0.770255 3876.16 1.00182
-111.117461 43.004760 490426.659107 4761350.049019 1783.425990 3886.000000 31.585881 0.869819 -13.050295 4.702090 5.43565 3869.07 -6.08925
-111.117461 43.004928 490426.685119 4761368.704875 1783.426060 3886.010000 31.601046 0.869819 -13.050317 4.702098 5.37243 3869 -6.15757
